,Sector_1,Sector_2,Sector_3,Sector_4,Sector_5,Sector_6,Sector_7,Sector_8,Sector_9,Sector_10,Sector_11,Sector_12,Sector_13,Sector_14,Sector_15,Sector_16,Sector_17,Sector_18,Sector_19,Sector_20,Sector_21,Sector_22,Sector_23,Sector_24,Sector_25,Sector_26,Sector_27,Sector_28,Sector_29,Sector_30,Sector_31,Sector_32,Sector_33,Sector_34,Sector_35,Sector_36,Sector_37,Sector_38,Sector_39,Sector_40,Sector_41,Sector_42,Sector_43,Sector_44,Sector_45,Sector_46,Sector_47,Sector_48,Sector_49,Sector_50,Sector_51,Sector_52,Sector_53,Sector_54,Sector_55,Sector_56,Sector_57,Sector_58,Sector_59,Sector_60,Sector_61,Sector_62
Sector_32,0.0,0.0,0.0,0.0,1.255101254965417,0.024465911402834644,0.0,0.068504551927937,0.0024465911402834642,0.959063726991118,0.009786364561133857,0.0,0.026912502543118107,0.0,0.0,0.04648523166538582,0.0,0.0,0.0,0.0,0.0,0.0,0.9199182687465824,0.044038640525102354,0.0048931822805669285,0.007339773420850393,0.20306706464352753,0.0048931822805669285,0.3620954887619527,0.0,0.46974549893442513,0.0,0.0,8.97654289370003,0.03180568482368504,0.4085807204273385,0.007339773420850393,0.0024465911402834642,0.061164778507086605,0.0,0.19328070008239367,0.024465911402834644,0.0048931822805669285,0.6703659724376693,0.09052387219048817,0.09541705447105511,0.0,0.0,0.09297046333077164,1.602517196885669,0.8342875788366613,0.019572729122267714,0.18104774438097634,0.0048931822805669285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024465911402834642
Sector_33,0.0024465911402834642,0.0,0.0,0.03180568482368504,2.593386608700472,0.33273639507855113,0.0,0.4501727698121574,0.12477614815445667,117.95749864648666,0.5039977748983936,0.0,0.4452795875315905,0.0,0.0,0.31561025709656687,0.0,0.0,0.0,0.0,10.510555538657762,0.007339773420850393,35.76671587980396,1.8716422223168503,0.014679546841700785,0.061164778507086605,0.8024818940129762,0.3767750356036535,8.32574965038463,0.10031023675162203,2.4172320466000627,0.4966580014775432,62.32935588986153,240.39715226197262,0.46974549893442513,23.36494538970708,0.9248114510271495,0.6654727901571023,0.8709864459409132,1.0349080523399055,8.4187201137154,2.0429036021366924,0.14679546841700786,8.651146272042329,1.812924034950047,0.1492420595572913,0.0,8.28415760099981,0.19083410894211023,28.688727710963903,15.058768468444722,18.3763460546691,0.39390117358563775,0.08563068990992125,2.219058164237102,0.16392160639899211,0.0,0.0,0.051378413945952744,0.03180568482368504,0.0,0.40368753814677155
Sector_34,0.007339773420850393,0.0,0.0,2.1505536123091646,0.044038640525102354,1.6269831082885038,0.2519988874491968,3.0190934671097946,0.5211239128803778,18.488889247122138,3.726158306651716,0.0,5.795974411331527,1.0667137371635904,0.044038640525102354,2.37319340607496,0.0,0.022019320262551177,0.7021716572613542,6.255933545704818,0.0,0.026912502543118107,10.400458937345006,10.794360110930644,2.3829797706360942,3.2955582659618265,90.63396879180092,19.707291634983303,13.581027419713509,1.12298533339011,1.05937396374274,0.068504551927937,3.1585491621059525,243.83705940521116,7.285948415764157,6.321991506492472,1.1645773827749288,0.15168865069757478,29.00433796806047,7.339773420850393,24.57845459528768,4.3793981411074006,0.5309102774415118,70.53522257437227,21.187479274854798,23.81756475065952,0.0,14.88016731520403,3.2637525811381414,16.979342513567243,37.564960367912306,5.265064133890015,2.933462777199874,0.26423184315061415,8.188740546528754,0.2617852520103307,0.0,0.0,0.03914545824453543,0.39879435586620465,0.9003455396243149,0.12232955701417321
Sector_35,0.0024465911402834642,0.0048931822805669285,0.0,0.13456251271559055,0.007339773420850393,0.0024465911402834642,0.0,0.8391807611172283,0.26423184315061415,3.0875980190377317,0.05627159622651968,0.0,0.13945569499615745,0.0,0.0,0.04159204938481889,0.0,0.0,0.37188185332308654,0.0,0.0,0.009786364561133857,0.49176481919697623,3.160995753246236,0.16147501525870864,0.15168865069757478,7.410724563918613,0.49176481919697623,2.512649101071118,0.3547557153411023,10.804146475491777,0.009786364561133857,3.219713940613039,0.20796024692409446,179.11983056243298,1.0838398751455747,1.0618205548830235,0.2275329760463622,2.3438343123915586,0.5798421002471811,4.30844699803918,0.11009660131275589,0.0,14.461800230215557,2.891870727815055,2.2777763516039053,0.0,9.28725996851603,0.7021716572613542,2.135874065467464,6.150730126672629,0.09052387219048817,1.333392171454488,0.0,0.08073750762935432,0.14434887727672438,0.0,0.0,0.044038640525102354,0.0,0.4991045926178267,0.18104774438097634
Sector_36,42.25262899269542,1.8202638083708975,6.640048354729322,0.41347390270790546,645.178316648451,5.284636863012283,0.0,12.220722745715904,0.6263273319125668,45.25704291296352,8.607107631517227,0.0,3.0019673291278104,0.0,0.0,18.55984039019036,0.0,0.6336671053334172,0.0,0.10031023675162203,0.0,0.895452357343748,3.055792334214047,51.9484696816388,8.60955422265751,9.918480482709164,131.51895333707787,4.183670849884724,197.7139232285873,40.207278799418454,7.944081432500408,0.06605796078765354,3.589149202795842,2.6545513872075586,6.72323245349896,43.75972913511004,2.515095692211401,1.328498989173921,12.482507997726236,4.413650417071369,66.85554949938594,8.572855355553259,1.4581683196089446,229.98690696006648,96.20975000050694,0.24221252288806294,0.0,6.326884688773038,6.436981290085794,36.67684778398941,28.65202884385965,2.9530355063221414,11.56748291126022,0.8220546231352439,0.5627159622651967,0.7437637066461731,0.0,9.72519978262677,1.0862864662858582,2.314475218708157,1.438595590486677,27.570635559854356
Sector_37,0.0,0.0,0.0,0.0048931822805669285,0.18594092666154327,0.6997250661210708,0.0,0.5309102774415118,244.9013265512345,0.9199182687465824,0.3009307102548661,0.0,2.0355638287158424,0.0,0.0,1.4777410487312124,0.0,0.0024465911402834642,0.0,0.0,0.0,1.1890432941777638,0.2617852520103307,1.4288092259255432,0.04648523166538582,0.7217443863836219,3.310237812803527,0.9933160029550864,6.182535811496314,1.1303251068109605,28.25812767027401,0.6948318838405038,1.3578580828573226,8.05173144267288,3.8142355877019205,1.3211592157530707,9.952732758673132,0.675259154718236,7.060862030858077,6.627815399027904,12.215829563435337,2.145660430028598,0.3009307102548661,16.585441339981607,33.12439744829782,0.6703659724376693,0.0,31.624637079304055,5.397180055465322,4.085807204273385,16.353015181654676,0.04893182280566929,12.032335227914077,0.5186773217400944,0.41347390270790546,0.11254319245303936,0.0,26.105127466824563,0.1492420595572913,0.8758796282214802,1.4312558170658265,0.04159204938481889
Sector_38,0.0,0.0024465911402834642,0.0,0.01712613798198425,0.04648523166538582,0.09541705447105511,0.019572729122267714,0.10031023675162203,0.447726178671874,1.0300148700593383,0.0024465911402834642,0.0,0.08807728105020471,0.0024465911402834642,0.0,0.04159204938481889,8.222992822492722,0.16636819753927556,0.0,0.0,0.0,0.0,1.5731581032022675,2.4808434162474327,0.04893182280566929,0.2764647988520314,5.414306193447306,0.32784321279798423,2.5420081947545192,0.21285342920466138,0.5896284648083149,0.0048931822805669285,0.9737432738328188,0.10031023675162203,1.269780801807118,1.1205387422498265,0.4085807204273385,173.86210620196383,20.612530356888186,3.7334980800725663,4.3720583676865505,0.2275329760463622,0.03914545824453543,13.656871745062297,8.264584871877542,0.0,0.0,19.805155280594644,2.502862736509984,2.8820843632539206,16.925517508481008,0.053825005086236215,10.329507794276786,0.342522759639685,0.1712613798198425,0.0,0.0,19.687718905861036,0.044038640525102354,0.10765001017247243,0.6507932433154016,0.024465911402834644
Sector_39,0.012232955701417322,0.007339773420850393,0.0,0.04648523166538582,0.11254319245303936,0.0,0.0,1.9890785970504565,1.2477614815445666,1.3187126246127872,0.03180568482368504,0.0,0.9076853130451652,0.0,0.0,0.5015511837581101,115.52069387076433,9.323958835620282,0.0,0.0,0.0,0.009786364561133857,42.5829187966337,14.978030960815367,0.8073750762935431,0.6630261990168188,5.739702815105007,0.0024465911402834642,32.50051670752554,13.497843320943872,1.61719674372737,0.0,1.5951774234648186,1.0838398751455747,1.328498989173921,5.338461868098519,4.9861527438977,4.154311756201322,436.0167934744773,9.60531681675288,16.89371182365732,0.516230730599811,0.3229500305174173,47.31462606194191,8.090876900917417,12.002976134230677,0.0,52.39864245145095,3.8484878636658895,30.506544928194515,15.484475326854044,0.4306000406898897,7.212550681555652,0.0,0.342522759639685,0.6923852927002204,0.0,1.5095467335548973,0.24955229630891335,0.0,0.0,0.9321512244479999
Sector_40,0.0,0.0,0.0,0.022019320262551177,0.14434887727672438,0.0048931822805669285,0.0,10.50810894751748,4.973919788196282,4.423436781632502,0.007339773420850393,0.0,2.9065502746567558,0.0,0.0,0.009786364561133857,51.03589118631306,2.069816104679811,0.24955229630891335,0.0,0.0,0.0,1.2086160233000314,4.885842507146077,0.19083410894211023,1.5242262803965982,14.9584582316931,2.404999090898645,11.261659018724785,0.7559966623475904,0.08807728105020471,0.0024465911402834642,2.698590027732661,0.11254319245303936,5.556208479583748,5.255277769328881,8.200973502230173,0.4942114103372598,9.59797704333203,753.3983825566095,45.1714122230536,6.319544915352187,1.18659670303748,81.37362132582803,57.00068038632415,0.07339773420850393,0.0,15.428203730627526,6.77950404972548,46.348222561529944,39.73264011820346,0.24465911402834642,13.649531971641446,1.1596842004943622,2.209271799675968,0.0,0.0,0.0,0.09786364561133858,1.7835649412666454,29.65757780251615,0.0
Sector_41,0.03914545824453543,0.0,0.0,0.022019320262551177,3.3958685027134483,3.342043497627212,0.0,7.158725676469417,5.115822074332724,3.6845662572668973,1.3896637676810075,0.0,5.3800539174833375,0.0,0.0,3.731051488932283,0.0,0.1786011532406929,0.0,0.0,0.0,0.9076853130451652,0.0048931822805669285,7.6627234513678095,0.753550071207307,5.262617542749732,30.795242682747965,1.1058591954081256,7.956314388201826,5.6614118986159365,3.787323085158803,0.0024465911402834642,9.539258855965228,0.8245012142755275,22.824248747704438,23.02976240348825,21.75264182826028,1.069160328303874,41.57492324683691,61.38986489199268,433.01971932763007,7.317754100587841,91.0988211084548,64.59489928576401,262.5926270866242,17.02582774523263,0.0,91.99427346579853,26.694755931632876,0.053825005086236215,0.009786364561133857,0.9786364561133857,59.90967725212119,1.323605806893354,5.252831178188598,0.3180568482368504,0.0,0.0,0.3841148090245039,1.876535404597417,6.556864255959685,0.36454207990223614
Sector_42,0.01712613798198425,0.0024465911402834642,0.0,0.009786364561133857,2.243524075639937,1.8006910792486297,0.0,2.8722979986927872,2.175019523712,0.8636466725200628,0.5896284648083149,0.0,3.6380810256015113,0.0,0.0,2.0453501932769758,0.0,0.4844250457761259,0.0,0.0,0.0,0.37922162674393695,0.08073750762935432,1.7517592564429605,1.8471763109140154,9.267687239393762,1.4826342310117793,0.5382500508623622,3.931671962435527,2.1848058882731336,6.05286648106129,0.0024465911402834642,18.726208587729637,0.9933160029550864,10.613312366549668,34.054102081605535,9.023028125365416,0.5455898242832126,18.271142635636913,78.46462446003098,50.01076949853429,101.7047937015836,225.35550993150989,17.747572131616252,74.26627406330456,14.76762412275099,0.0,32.46626443156157,12.254975021679874,2.762201397380031,0.0,2.0159910995935744,26.870910493733287,1.6416626551302045,6.6620676749918735,0.40368753814677155,0.0,0.0,0.137009103855874,0.9933160029550864,1.3064796689113698,0.31071707481599997
Sector_43,0.0,0.0,0.0,0.0048931822805669285,0.03180568482368504,0.5211239128803778,0.0,2.155446794589732,1.0789466928650078,0.5578227799846298,0.1712613798198425,0.0,1.4728478664506452,0.0,0.0,0.8245012142755275,0.0,0.06361136964737008,0.0,0.0,0.0,0.0,0.0,0.7119580218224881,0.21285342920466138,1.6832547045150232,4.535979974085542,0.41347390270790546,1.8202638083708975,1.0055489586565038,0.7021716572613542,0.0,1.1621307916346455,0.30337730139514957,3.2637525811381414,1.3945569499615746,3.7359446712128497,0.17615456210040942,5.605140302389416,8.73677696195225,75.20087187889284,0.6948318838405038,272.2591086818842,13.006078501746895,19.829621191997475,0.019572729122267714,0.0,6.791737005426897,2.11140815406463,4.868716369164093,0.8489671256783621,0.12722273929474015,4.991045926178266,0.5504830065637795,1.223295570141732,0.0,0.0,0.0,0.026912502543118107,0.342522759639685,0.4501727698121574,0.12232955701417321
Sector_44,0.6410068787542677,0.0,0.0,2.1407672477480313,0.0024465911402834642,1.6074103791662357,0.6581330167362519,3.1071707481599997,1.9646126856476218,12.580371643337575,6.155623308953195,0.0,4.8344640932001255,6.37826310271899,0.0024465911402834642,5.874265327820598,0.0,0.4746386812149921,0.0,0.0,0.0,3.0778116544765983,0.16636819753927556,63.82422307657473,104.87557581939097,504.2302010567206,790.3296758191883,2.077155878100661,10.801699884351493,3.4472469166594006,1.3407319448753383,0.026912502543118107,1.849622902054299,0.04159204938481889,6.870027921915968,6.632708581308472,8.499457621344755,0.33518298621883463,12.744293249736566,10.816379431193194,302.3056944757054,98.47284680526916,2.4686104605460155,613.8154648211571,52.863494768104815,14.0116274604034,0.0,13.441571724717353,3.7139253509502987,50.137992237829025,5.749489179666141,0.2593386608700472,300.63467272689184,0.74865688892674,0.4379398141107401,0.0,0.0,0.0,0.061164778507086605,0.9174716776062991,0.900345539624315,0.25444547858948025
Sector_45,0.0,0.0,0.0,0.10031023675162203,0.1712613798198425,2.862511634131653,0.0,14.207354751626077,7.413171155058897,6.478573339470613,1.7395263007415431,0.0,4.0075162877843145,0.14434887727672438,0.0,1.876535404597417,0.0024465911402834642,0.06361136964737008,0.0,0.16392160639899211,0.0,3.8338083168241885,0.0,9.656695230698833,1.2746739840876848,7.577092761457888,12.04212159247521,12.396877307816313,14.160869519960691,4.800211817236157,9.815723654817258,0.0024465911402834642,31.03500861449574,5.512169839058645,18.55984039019036,47.297499923959926,7.303074553746141,0.7657830269087242,36.368577300313696,90.45292104741995,123.7069878261528,28.94317318955338,1.291800122069669,124.86911861778745,947.0167122163623,11.085504456624378,0.0,38.643907060777316,43.39763364634808,44.68943376841776,73.3414626122774,2.5469013770350863,83.26728286840742,12.394430716676029,12.220722745715904,0.0,0.0,0.0,0.2666784342908976,12.74184665859628,2.916336639217889,0.7437637066461731
